brand;country;currency;customers_per_day;outlet_id;week_id;weekday;sales_per_day
Saturn;austria;EURO;1751.0;333.0;47.0;wed;57974.6
MediaMarkt;netherlands;EURO;0.0;694.0;10.0;sun;0.0
MediaMarkt;spain;EURO;1690.0;142.0;2.0;fri;54669.46
MediaMarkt;spain;EURO;551.0;142.0;42.0;tue;56944.41
Saturn;netherlands;EURO;841.0;601.0;18.0;wed;61099.23
MediaMarkt;italy;EURO;0.0;530.0;22.0;sun;0.0
MediaMarkt;netherlands;EURO;323.0;608.0;27.0;tue;41378.31
Saturn;austria;EURO;552.0;333.0;19.0;tue;58128.04
MediaMarkt;switzerland;CHF;3374.0;421.0;50.0;fri;71465.94
MediaMarkt;italy;EURO;357.0;555.0;10.0;tue;51249.83
Saturn;italy;EURO;420.0;588.0;7.0;tue;56293.11
MediaMarkt;germany;EURO;427.0;56.0;27.0;tue;55575.09
MediaMarkt;germany;EURO;522.0;97.0;33.0;tue;50991.75
Saturn;spain;EURO;421.0;112.0;9.0;tue;51447.68
Saturn;germany;EURO;715.0;51.0;49.0;tue;52851.82
MediaMarkt;germany;EURO;1619.0;59.0;40.0;sat;74928.36
Saturn;netherlands;EURO;417.0;698.0;19.0;thu;58090.7
MediaMarkt;italy;EURO;2672.0;509.0;33.0;sat;76188.33
MediaMarkt;netherlands;EURO;447.0;652.0;11.0;tue;55983.62
MediaMarkt;spain;EURO;323.0;100.0;31.0;tue;52313.36
Saturn;germany;EURO;204.0;86.0;5.0;mon;53758.71
Saturn;netherlands;EURO;1190.0;601.0;13.0;;64762.96
MediaMarkt;netherlands;EURO;261.0;652.0;23.0;mon;51390.29
Saturn;spain;EURO;1686.0;187.0;21.0;fri;59602.97
MediaMarkt;germany;EURO;0.0;70.0;51.0;sun;0.0
MediaMarkt;italy;EURO;772.0;551.0;50.0;tue;63747.5
MediaMarkt;italy;EURO;1602.0;555.0;33.0;fri;50555.74
MediaMarkt;italy;EURO;-999999.0;598.0;19.0;wed;64171.5
Saturn;italy;EURO;1461.0;582.0;25.0;sat;73692.47
Saturn;germany;EURO;1962.0;81.0;23.0;fri;63097.09
MediaMarkt;germany;EURO;0.0;99.0;24.0;sun;0.0
Saturn;greece;EURO;1362.0;298.0;41.0;wed;60452.0
MediaMarkt;greece;EURO;2645.0;255.0;9.0;sat;71387.33
MediaMarkt;netherlands;EURO;291.0;694.0;9.0;thu;50744.11
MediaMarkt;austria;EURO;1419.0;363.0;28.0;fri;60855.34
MediaMarkt;austria;EURO;493.0;342.0;5.0;thu;53611.42
MediaMarkt;greece;EURO;1607.0;255.0;18.0;fri;57858.74
Saturn;germany;EURO;576.0;86.0;13.0;tue;50693.85
MediaMarkt;austria;EURO;1741.0;334.0;4.0;fri;60231.86
MediaMarkt;italy;EURO;0.0;509.0;2.0;sun;0.0
Saturn;italy;EURO;1676.0;588.0;51.0;wed;58054.54
MediaMarkt;spain;EURO;305.0;164.0;11.0;mon;50223.94
MediaMarkt;germany;EURO;1032.0;56.0;37.0;wed;60704.52
Saturn;greece;EURO;0.0;298.0;40.0;sun;0.0
Saturn;spain;EURO;3036.0;187.0;45.0;sat;78395.13
MediaMarkt;germany;EURO;1885.0;14.0;32.0;fri;57656.22
MediaMarkt;greece;EURO;2733.0;255.0;16.0;sat;76344.74
Saturn;netherlands;EURO;1082.0;698.0;6.0;wed;55685.77
MediaMarkt;netherlands;EURO;0.0;694.0;32.0;sun;0.0
Saturn;spain;EURO;829.0;108.0;50.0;tue;50828.68
Saturn;greece;EURO;1133.0;251.0;26.0;wed;59999.69
MediaMarkt;greece;EURO;1328.0;255.0;4.0;fri;49575.29
Saturn;germany;EURO;1957.0;51.0;29.0;sat;64005.42
MediaMarkt;germany;EURO;2342.0;97.0;46.0;sat;77805.23
Saturn;austria;EURO;1465.0;333.0;4.0;fri;53426.36
MediaMarkt;spain;EURO;1531.0;106.0;11.0;fri;60340.86
Saturn;greece;EURO;399.0;298.0;25.0;thu;57555.22
MediaMarkt;italy;EURO;220.0;598.0;32.0;mon;45160.6
MediaMarkt;spain;EURO;2762.0;142.0;21.0;sat;68416.89
MediaMarkt;austria;EURO;2344.0;342.0;28.0;sat;74806.73
Saturn;italy;EURO;0.0;582.0;15.0;sun;0.0
MediaMarkt;netherlands;EURO;364.0;652.0;38.0;tue;54994.14
MediaMarkt;italy;EURO;1096.0;551.0;7.0;fri;51945.93
MediaMarkt;germany;EURO;2344.0;70.0;29.0;sat;67914.1
MediaMarkt;germany;EURO;0.0;99.0;18.0;sun;0.0
MediaMarkt;switzerland;CHF;1522.0;408.0;39.0;fri;60762.32
MediaMarkt;austria;EURO;450.0;334.0;40.0;tue;50470.46
MediaMarkt;germany;EURO;2201.0;59.0;25.0;fri;60282.77
MediaMarkt;switzerland;CHF;369.0;421.0;22.0;mon;58833.81
MediaMarkt;germany;EURO;2268.0;95.0;44.0;sat;74091.34
Saturn;germany;EURO;216.0;51.0;12.0;mon;48366.17
Saturn;italy;EURO;367.0;582.0;13.0;thu;55172.54
MediaMarkt;spain;EURO;1536.0;164.0;33.0;wed;58155.09
Saturn;spain;EURO;1404.0;108.0;45.0;wed;63944.65
MediaMarkt;germany;EURO;992.0;52.0;20.0;wed;57219.77
MediaMarkt;switzerland;CHF;369.0;477.0;29.0;thu;57664.37
MediaMarkt;germany;EURO;588.0;59.0;43.0;thu;60438.03
Saturn;spain;EURO;466.0;187.0;44.0;tue;53594.91
MediaMarkt;spain;EURO;1444.0;164.0;34.0;fri;56701.63
MediaMarkt;germany;EURO;1632.0;14.0;19.0;fri;45813.67
Saturn;germany;EURO;761.0;17.0;51.0;thu;63880.96
MediaMarkt;germany;EURO;336.0;52.0;9.0;mon;59419.15
MediaMarkt;spain;EURO;0.0;164.0;50.0;sun;0.0
MediaMarkt;greece;EURO;1071.0;234.0;27.0;wed;56889.05
Saturn;italy;EURO;1812.0;582.0;43.0;sat;75796.07
Saturn;greece;EURO;1529.0;298.0;49.0;wed;63520.95
MediaMarkt;italy;EURO;1712.0;509.0;16.0;fri;60773.04
MediaMarkt;netherlands;EURO;2067.0;645.0;36.0;sat;74449.75
Saturn;germany;EURO;502.0;17.0;46.0;thu;59448.5
MediaMarkt;italy;EURO;2073.0;598.0;32.0;fri;60028.59
MediaMarkt;netherlands;EURO;0.0;694.0;26.0;sun;0.0
MediaMarkt;italy;EURO;318.0;530.0;38.0;mon;50422.52
Saturn;germany;EURO;2426.0;17.0;36.0;fri;58379.87
MediaMarkt;germany;EURO;1250.0;14.0;28.0;wed;64922.15
MediaMarkt;italy;EURO;448.0;555.0;26.0;tue;51219.18
MediaMarkt;greece;EURO;426.0;222.0;44.0;tue;55148.41
MediaMarkt;germany;EURO;532.0;70.0;38.0;tue;46532.33
MediaMarkt;germany;EURO;394.0;95.0;18.0;thu;63826.94
MediaMarkt;netherlands;EURO;1648.0;652.0;38.0;sat;68261.81
MediaMarkt;germany;EURO;2029.0;79.0;22.0;sat;69815.61
MediaMarkt;germany;EURO;2252.0;52.0;39.0;fri;72073.85
Saturn;italy;EURO;0.0;588.0;27.0;sun;0.0
MediaMarkt;austria;EURO;1297.0;363.0;51.0;wed;66834.88
Saturn;italy;EURO;438.0;588.0;21.0;tue;58644.19
MediaMarkt;italy;EURO;564.0;509.0;19.0;thu;51860.14
MediaMarkt;italy;EURO;1216.0;530.0;36.0;wed;64511.4
MediaMarkt;germany;EURO;382.0;70.0;37.0;tue;53430.81
MediaMarkt;netherlands;EURO;4683.0;645.0;51.0;sat;87298.7
MediaMarkt;italy;EURO;2330.0;598.0;12.0;sat;64606.71
Saturn;germany;EURO;295.0;86.0;43.0;tue;54715.46
MediaMarkt;greece;EURO;431.0;222.0;42.0;tue;56304.66
MediaMarkt;italy;EURO;314.0;551.0;8.0;mon;51027.76
MediaMarkt;germany;EURO;1575.0;74.0;4.0;fri;46228.76
Saturn;netherlands;EURO;1362.0;698.0;16.0;fri;62617.72
Saturn;spain;EURO;638.0;112.0;17.0;thu;58342.56
MediaMarkt;switzerland;CHF;4045.0;421.0;51.0;sat;86634.64
MediaMarkt;netherlands;EURO;2128.0;652.0;42.0;sat;78033.13
MediaMarkt;spain;EURO;0.0;100.0;12.0;sun;0.0
Saturn;italy;EURO;493.0;582.0;6.0;thu;57279.38
MediaMarkt;greece;EURO;1633.0;222.0;49.0;wed;66383.53
MediaMarkt;netherlands;EURO;429.0;645.0;35.0;tue;-999999.0
MediaMarkt;italy;EURO;356.0;598.0;29.0;tue;46418.89
MediaMarkt;italy;EURO;423.0;598.0;21.0;thu;56727.08
Saturn;germany;EURO;565.0;81.0;44.0;tue;48251.72
Saturn;netherlands;EURO;2385.0;698.0;33.0;sat;76589.41
MediaMarkt;switzerland;CHF;2654.0;408.0;7.0;sat;72210.22
Saturn;italy;EURO;402.0;582.0;8.0;thu;65356.96
MediaMarkt;germany;EURO;2547.0;79.0;20.0;fri;57855.06
MediaMarkt;greece;EURO;350.0;255.0;23.0;mon;48617.82
Saturn;spain;EURO;1399.0;112.0;40.0;wed;68962.21
Saturn;spain;EURO;283.0;108.0;8.0;mon;54898.52
Saturn;germany;EURO;1690.0;81.0;20.0;fri;59467.74
MediaMarkt;spain;EURO;2324.0;142.0;34.0;sat;73373.96
MediaMarkt;greece;EURO;1595.0;234.0;22.0;fri;61683.06
Saturn;greece;EURO;1664.0;251.0;4.0;sat;67725.3
MediaMarkt;greece;EURO;0.0;240.0;23.0;sun;0.0
MediaMarkt;italy;EURO;1220.0;555.0;37.0;wed;61353.75
MediaMarkt;spain;EURO;2097.0;106.0;33.0;fri;67848.64
Saturn;austria;EURO;1103.0;301.0;6.0;wed;59534.86
MediaMarkt;germany;EURO;580.0;52.0;38.0;tue;56180.95
MediaMarkt;spain;EURO;1684.0;100.0;9.0;sat;70250.08
MediaMarkt;germany;EURO;295.0;74.0;9.0;mon;46617.22
MediaMarkt;switzerland;CHF;438.0;421.0;7.0;thu;60052.4
Saturn;greece;EURO;433.0;298.0;3.0;thu;53654.0
Saturn;spain;N/A;1121.0;187.0;31.0;wed;63966.72
MediaMarkt;spain;EURO;517.0;142.0;47.0;mon;52851.66
MediaMarkt;germany;EURO;0.0;59.0;47.0;sun;0.0
MediaMarkt;germany;EURO;408.0;74.0;4.0;thu;66238.06
MediaMarkt;italy;EURO;3609.0;509.0;49.0;fri;70967.54
MediaMarkt;austria;EURO;559.0;399.0;10.0;tue;57723.21
MediaMarkt;germany;EURO;231.0;70.0;45.0;mon;49108.51
MediaMarkt;austria;EURO;0.0;339.0;50.0;sun;0.0
MediaMarkt;germany;EURO;2201.0;74.0;16.0;sat;71490.79
MediaMarkt;greece;EURO;621.0;222.0;31.0;thu;57520.36
Saturn;germany;EURO;226.0;51.0;45.0;mon;52417.72
MediaMarkt;switzerland;CHF;535.0;408.0;20.0;tue;47215.63
Saturn;greece;EURO;2051.0;298.0;22.0;sat;73453.37
MediaMarkt;switzerland;CHF;595.0;421.0;12.0;thu;58119.47
MediaMarkt;germany;EURO;282.0;79.0;22.0;mon;49442.6
MediaMarkt;germany;EURO;267.0;59.0;18.0;mon;51299.04
MediaMarkt;greece;EURO;460.0;222.0;26.0;thu;70256.65
MediaMarkt;greece;EURO;2030.0;222.0;28.0;sat;68757.92
MediaMarkt;germany;EURO;1193.0;74.0;35.0;wed;59805.02
MediaMarkt;spain;EURO;497.0;142.0;13.0;tue;49780.45
MediaMarkt;austria;EURO;0.0;339.0;21.0;sun;0.0
MediaMarkt;italy;EURO;2919.0;598.0;25.0;sat;67544.87
Saturn;netherlands;EURO;672.0;698.0;50.0;thu;62847.04
MediaMarkt;greece;EURO;323.0;255.0;3.0;tue;52985.62
MediaMarkt;netherlands;EURO;1315.0;645.0;11.0;wed;54191.08
MediaMarkt;netherlands;EURO;1684.0;645.0;18.0;fri;55253.39
MediaMarkt;germany;EURO;2927.0;59.0;37.0;sat;75357.53
MediaMarkt;greece;EURO;1547.0;234.0;38.0;wed;61976.55
Saturn;greece;EURO;0.0;251.0;10.0;sun;0.0
Saturn;spain;EURO;1565.0;187.0;22.0;fri;62162.9
MediaMarkt;greece;EURO;1506.0;222.0;5.0;wed;64538.19
MediaMarkt;germany;EURO;0.0;99.0;32.0;sun;0.0
MediaMarkt;spain;EURO;2568.0;142.0;47.0;sat;65794.48
Saturn;spain;EURO;415.0;112.0;15.0;thu;57441.24
MediaMarkt;austria;EURO;0.0;339.0;9.0;;0.0
MediaMarkt;spain;EURO;2813.0;106.0;37.0;sat;70899.64
Saturn;austria;EURO;2817.0;333.0;31.0;sat;75472.29
Saturn;netherlands;EURO;1461.0;698.0;12.0;wed;70062.38
MediaMarkt;germany;EURO;278.0;14.0;40.0;mon;45536.49
Saturn;greece;EURO;514.0;298.0;47.0;mon;52372.36
Saturn;italy;EURO;335.0;582.0;4.0;mon;48225.88
Saturn;italy;EURO;461.0;582.0;17.0;thu;51311.29
Saturn;greece;EURO;1553.0;251.0;30.0;wed;60252.88
MediaMarkt;germany;EURO;0.0;99.0;47.0;sun;0.0
MediaMarkt;spain;EURO;396.0;164.0;38.0;thu;64252.1
MediaMarkt;austria;EURO;262.0;342.0;2.0;mon;47864.12
MediaMarkt;spain;EURO;1604.0;106.0;6.0;wed;56549.6
MediaMarkt;spain;EURO;1932.0;142.0;19.0;fri;54612.32
MediaMarkt;italy;EURO;1338.0;551.0;43.0;wed;59750.71
MediaMarkt;spain;EURO;1972.0;142.0;10.0;fri;60416.04
Saturn;spain;EURO;1406.0;112.0;23.0;fri;45740.46
Saturn;greece;EURO;2249.0;251.0;40.0;sat;75649.24
Saturn;germany;EURO;0.0;86.0;51.0;sun;0.0
MediaMarkt;greece;EURO;238.0;255.0;6.0;mon;55422.49
MediaMarkt;spain;EURO;1311.0;106.0;24.0;wed;50765.33
MediaMarkt;netherlands;EURO;376.0;652.0;28.0;tue;46038.69
MediaMarkt;italy;EURO;666.0;598.0;50.0;thu;57361.13
MediaMarkt;italy;EURO;1354.0;598.0;7.0;fri;56670.12
MediaMarkt;spain;EURO;1213.0;100.0;7.0;fri;51342.88
MediaMarkt;austria;EURO;1714.0;334.0;32.0;sat;63671.8
MediaMarkt;greece;EURO;2748.0;240.0;34.0;sat;75851.47
MediaMarkt;austria;EURO;604.0;342.0;40.0;thu;66422.26
Saturn;italy;EURO;388.0;588.0;7.0;mon;52373.58
MediaMarkt;switzerland;CHF;0.0;408.0;15.0;sun;0.0
MediaMarkt;germany;EURO;220.0;95.0;10.0;mon;49703.29
MediaMarkt;italy;EURO;887.0;598.0;28.0;wed;59173.31
MediaMarkt;germany;EURO;1794.0;56.0;41.0;sat;71538.24
Saturn;italy;EURO;318.0;582.0;23.0;mon;52313.11
Saturn;austria;EURO;213.0;333.0;21.0;mon;48590.37
MediaMarkt;germany;EURO;308.0;52.0;14.0;tue;49013.28
MediaMarkt;switzerland;CHF;331.0;421.0;33.0;mon;60097.27
Saturn;italy;EURO;1431.0;588.0;27.0;fri;59022.11
Saturn;italy;EURO;1896.0;582.0;23.0;sat;66604.12
MediaMarkt;germany;EURO;0.0;70.0;28.0;sun;0.0
MediaMarkt;germany;EURO;283.0;99.0;3.0;mon;54618.26
Saturn;netherlands;EURO;2281.0;601.0;12.0;sat;63039.56
MediaMarkt;switzerland;CHF;2506.0;421.0;38.0;sat;72321.28
MediaMarkt;austria;EURO;2144.0;399.0;27.0;sat;66774.03
MediaMarkt;germany;EURO;0.0;59.0;31.0;sun;0.0
MediaMarkt;spain;EURO;396.0;142.0;30.0;thu;69597.38
Saturn;italy;EURO;3074.0;588.0;19.0;sat;72161.89
MediaMarkt;netherlands;EURO;601.0;608.0;7.0;thu;51870.09
MediaMarkt;netherlands;EURO;338.0;645.0;13.0;thu;54724.93
MediaMarkt;austria;EURO;1131.0;363.0;29.0;wed;69404.95
MediaMarkt;austria;EURO;1339.0;399.0;37.0;wed;58726.23
MediaMarkt;italy;EURO;383.0;530.0;27.0;thu;56610.49
MediaMarkt;germany;EURO;543.0;79.0;37.0;thu;56023.72
MediaMarkt;italy;EURO;2184.0;509.0;18.0;sat;74689.04
MediaMarkt;greece;EURO;0.0;255.0;30.0;sun;0.0
MediaMarkt;germany;EURO;2878.0;56.0;37.0;sat;76352.22
MediaMarkt;germany;EURO;0.0;79.0;43.0;sun;0.0
MediaMarkt;germany;EURO;1076.0;59.0;33.0;wed;65427.08
MediaMarkt;spain;EURO;400.0;142.0;19.0;mon;47852.37
Saturn;austria;EURO;311.0;333.0;37.0;mon;62726.89
Saturn;austria;EURO;527.0;301.0;25.0;tue;48193.72
MediaMarkt;greece;EURO;553.0;222.0;6.0;thu;57907.42
Saturn;austria;EURO;364.0;333.0;18.0;tue;50511.16
Saturn;austria;EURO;0.0;333.0;12.0;sun;0.0
MediaMarkt;switzerland;CHF;0.0;477.0;45.0;sun;0.0
MediaMarkt;switzerland;CHF;405.0;408.0;36.0;tue;53101.44
MediaMarkt;austria;EURO;423.0;363.0;11.0;tue;45556.28
Saturn;netherlands;EURO;275.0;601.0;15.0;mon;52061.38
Saturn;austria;EURO;526.0;333.0;38.0;tue;47045.6
MediaMarkt;greece;EURO;1338.0;234.0;4.0;wed;57947.9
Saturn;spain;EURO;1464.0;108.0;14.0;wed;59699.16
MediaMarkt;italy;EURO;1095.0;551.0;22.0;wed;59262.67
MediaMarkt;greece;EURO;743.0;234.0;6.0;wed;53763.94
MediaMarkt;germany;EURO;2088.0;56.0;16.0;fri;62697.85
MediaMarkt;austria;EURO;439.0;342.0;46.0;thu;58144.01
Saturn;italy;EURO;345.0;582.0;18.0;tue;49801.18
MediaMarkt;greece;EURO;1737.0;240.0;45.0;sat;70003.6
MediaMarkt;italy;EURO;337.0;598.0;34.0;thu;60440.53
Saturn;spain;EURO;2383.0;108.0;16.0;fri;51824.5
Saturn;spain;EURO;406.0;112.0;29.0;thu;59996.84
Saturn;netherlands;EURO;1209.0;698.0;25.0;fri;60274.27
Saturn;germany;EURO;0.0;81.0;25.0;sun;0.0
Saturn;greece;EURO;496.0;251.0;17.0;thu;60920.09
MediaMarkt;italy;EURO;408.0;598.0;41.0;thu;63394.89
Saturn;germany;EURO;1241.0;51.0;20.0;wed;61779.52
MediaMarkt;germany;EURO;320.0;52.0;30.0;mon;49835.09
Saturn;netherlands;EURO;481.0;601.0;39.0;tue;62512.4
MediaMarkt;germany;EURO;396.0;95.0;21.0;thu;54669.17
Saturn;greece;EURO;0.0;298.0;38.0;sun;0.0
MediaMarkt;austria;EURO;2105.0;339.0;22.0;fri;60294.88
MediaMarkt;germany;EURO;2186.0;99.0;20.0;sat;70789.41
MediaMarkt;spain;EURO;3862.0;100.0;52.0;sat;81767.7
MediaMarkt;netherlands;EURO;0.0;694.0;12.0;sun;0.0
MediaMarkt;netherlands;EURO;0.0;694.0;50.0;sun;0.0
MediaMarkt;germany;EURO;621.0;56.0;48.0;thu;61879.85
Saturn;germany;EURO;2300.0;17.0;16.0;sat;68786.13
MediaMarkt;germany;EURO;442.0;74.0;20.0;tue;55674.35
MediaMarkt;netherlands;EURO;0.0;652.0;5.0;sun;0.0
MediaMarkt;netherlands;EURO;0.0;652.0;39.0;sun;0.0
Saturn;italy;EURO;1624.0;582.0;28.0;sat;65838.47
Saturn;austria;EURO;712.0;333.0;47.0;tue;55332.44
Saturn;austria;EURO;0.0;301.0;31.0;sun;0.0
MediaMarkt;austria;EURO;1437.0;339.0;23.0;wed;68737.61
MediaMarkt;spain;EURO;1493.0;142.0;2.0;wed;63856.64
Saturn;italy;EURO;1912.0;588.0;45.0;sat;63036.99
MediaMarkt;italy;EURO;323.0;551.0;12.0;thu;55058.04
Saturn;spain;EURO;311.0;112.0;49.0;mon;56766.52
MediaMarkt;germany;EURO;347.0;59.0;32.0;mon;58433.36
MediaMarkt;spain;EURO;780.0;142.0;3.0;wed;59047.88
MediaMarkt;italy;EURO;0.0;530.0;17.0;sun;0.0
MediaMarkt;germany;EURO;2475.0;74.0;36.0;fri;62729.14
MediaMarkt;greece;EURO;0.0;240.0;48.0;sun;0.0
MediaMarkt;austria;EURO;1029.0;;18.0;wed;56839.76
MediaMarkt;italy;EURO;2185.0;551.0;7.0;sat;66463.4
Saturn;italy;EURO;278.0;588.0;2.0;mon;61501.66
MediaMarkt;spain;EURO;297.0;100.0;44.0;tue;51203.27
MediaMarkt;greece;EURO;1868.0;255.0;13.0;sat;69902.0
MediaMarkt;greece;EURO;674.0;234.0;50.0;tue;51410.06
Saturn;austria;EURO;573.0;333.0;28.0;tue;56440.32
Saturn;italy;EURO;1453.0;588.0;3.0;wed;55435.25
MediaMarkt;austria;EURO;324.0;363.0;28.0;mon;51397.03
Saturn;greece;EURO;2799.0;298.0;47.0;sat;73902.83
MediaMarkt;spain;EURO;1972.0;164.0;36.0;sat;78149.36
MediaMarkt;germany;EURO;789.0;59.0;27.0;wed;55555.92
MediaMarkt;germany;EURO;0.0;97.0;24.0;sun;0.0
MediaMarkt;austria;EURO;1369.0;363.0;25.0;wed;70979.07
MediaMarkt;greece;EURO;238.0;255.0;41.0;mon;51334.21
MediaMarkt;greece;EURO;1351.0;255.0;35.0;wed;58064.75
Saturn;austria;EURO;561.0;301.0;4.0;thu;56763.28
MediaMarkt;austria;EURO;384.0;363.0;50.0;mon;60816.58
MediaMarkt;austria;EURO;354.0;339.0;21.0;thu;60022.18
MediaMarkt;netherlands;EURO;2214.0;608.0;27.0;fri;61372.4
MediaMarkt;austria;EURO;1578.0;399.0;35.0;fri;53602.22
Saturn;netherlands;EURO;1729.0;601.0;45.0;wed;72330.51
MediaMarkt;germany;EURO;488.0;14.0;21.0;thu;58025.24
Saturn;italy;EURO;3075.0;582.0;50.0;sat;81028.17
Saturn;austria;EURO;795.0;333.0;7.0;wed;60002.51
MediaMarkt;netherlands;EURO;565.0;694.0;30.0;tue;58072.08
Saturn;netherlands;EURO;1003.0;601.0;25.0;wed;57562.98
MediaMarkt;germany;EURO;272.0;59.0;35.0;mon;58849.28
MediaMarkt;netherlands;EURO;2407.0;694.0;28.0;sat;66856.71
MediaMarkt;switzerland;CHF;2212.0;408.0;46.0;sat;73246.96
MediaMarkt;spain;EURO;2189.0;100.0;15.0;fri;52848.41
Saturn;germany;EURO;1640.0;86.0;19.0;sat;64736.05
MediaMarkt;germany;EURO;345.0;79.0;5.0;thu;59084.51
MediaMarkt;germany;EURO;463.0;14.0;35.0;tue;44301.93
MediaMarkt;spain;EURO;0.0;142.0;7.0;sun;0.0
MediaMarkt;austria;EURO;1374.0;339.0;15.0;wed;62500.81
MediaMarkt;switzerland;CHF;390.0;477.0;49.0;mon;59253.96
MediaMarkt;germany;EURO;704.0;97.0;47.0;tue;57575.74
MediaMarkt;austria;EURO;2215.0;334.0;27.0;fri;63268.55
MediaMarkt;germany;EURO;0.0;59.0;32.0;sun;0.0
MediaMarkt;germany;EURO;1978.0;95.0;15.0;sat;72900.76
MediaMarkt;germany;EURO;0.0;99.0;37.0;sun;0.0
MediaMarkt;germany;EURO;248.0;99.0;18.0;mon;52583.86
MediaMarkt;spain;EURO;1060.0;142.0;18.0;wed;52734.1
Saturn;germany;EURO;529.0;86.0;19.0;thu;59683.93
Saturn;spain;EURO;458.0;112.0;2.0;tue;47065.55
Saturn;germany;EURO;1476.0;51.0;9.0;fri;55516.52
Saturn;germany;EURO;529.0;81.0;4.0;thu;57837.23
Saturn;greece;EURO;0.0;298.0;17.0;sun;0.0
Saturn;austria;EURO;0.0;301.0;46.0;sun;0.0
MediaMarkt;italy;EURO;458.0;530.0;42.0;thu;55507.43
Saturn;austria;EURO;2256.0;333.0;2.0;fri;64724.72
Saturn;germany;EURO;426.0;51.0;38.0;tue;57050.44
Saturn;spain;EURO;1483.0;108.0;16.0;wed;60375.91
MediaMarkt;spain;EURO;0.0;142.0;6.0;sun;0.0
Saturn;greece;EURO;0.0;298.0;8.0;sun;0.0
Saturn;austria;EURO;347.0;301.0;17.0;tue;54940.33
MediaMarkt;italy;EURO;2988.0;598.0;18.0;sat;72489.48
MediaMarkt;netherlands;EURO;1289.0;608.0;30.0;wed;58091.35
MediaMarkt;spain;EURO;553.0;164.0;49.0;mon;48609.17
MediaMarkt;germany;EURO;0.0;59.0;26.0;sun;0.0
Saturn;greece;EURO;1948.0;298.0;6.0;fri;56919.13
MediaMarkt;germany;EURO;2429.0;52.0;30.0;fri;62711.27
Saturn;germany;EURO;388.0;51.0;27.0;tue;52070.51
MediaMarkt;spain;EURO;0.0;100.0;43.0;sun;0.0
MediaMarkt;germany;EURO;521.0;14.0;21.0;tue;53004.56
MediaMarkt;austria;EURO;377.0;339.0;6.0;tue;54142.5
MediaMarkt;netherlands;EURO;308.0;694.0;42.0;tue;50858.79
MediaMarkt;austria;EURO;509.0;363.0;30.0;tue;54063.85
MediaMarkt;germany;EURO;1510.0;52.0;19.0;wed;58395.28
MediaMarkt;greece;EURO;2790.0;222.0;48.0;sat;75672.4
MediaMarkt;austria;EURO;492.0;399.0;34.0;tue;60900.75
Saturn;italy;EURO;1616.0;582.0;33.0;sat;70979.79
MediaMarkt;italy;EURO;3773.0;555.0;52.0;sat;81506.54
MediaMarkt;spain;EURO;545.0;106.0;12.0;thu;55686.86
MediaMarkt;austria;EURO;395.0;342.0;16.0;thu;48549.56
MediaMarkt;germany;EURO;2341.0;52.0;5.0;sat;73519.55
MediaMarkt;germany;EURO;0.0;70.0;15.0;sun;0.0
MediaMarkt;netherlands;EURO;312.0;694.0;30.0;mon;58179.39
MediaMarkt;switzerland;CHF;524.0;408.0;17.0;tue;56725.27
Saturn;spain;EURO;2656.0;108.0;48.0;sat;71443.38
MediaMarkt;germany;EURO;355.0;56.0;30.0;thu;67770.59
MediaMarkt;italy;EURO;0.0;598.0;19.0;sun;0.0
MediaMarkt;spain;EURO;357.0;106.0;20.0;thu;61757.3
MediaMarkt;austria;EURO;2388.0;339.0;17.0;sat;76484.81
MediaMarkt;switzerland;CHF;1416.0;408.0;9.0;fri;56669.95
MediaMarkt;germany;EURO;1247.0;99.0;22.0;wed;59936.62
MediaMarkt;spain;EURO;615.0;100.0;26.0;thu;57787.67
Saturn;greece;EURO;1231.0;298.0;11.0;wed;54201.56
MediaMarkt;germany;EURO;0.0;95.0;26.0;sun;0.0
Saturn;germany;EURO;1937.0;51.0;10.0;fri;52693.81
MediaMarkt;austria;EURO;384.0;363.0;31.0;thu;53797.07
Saturn;greece;EURO;1356.0;298.0;36.0;wed;53588.34
MediaMarkt;spain;EURO;947.0;142.0;36.0;wed;62370.44
Saturn;greece;EURO;1656.0;251.0;20.0;wed;70525.79
MediaMarkt;switzerland;CHF;411.0;408.0;7.0;thu;56594.21
MediaMarkt;italy;EURO;309.0;551.0;27.0;mon;51344.43
MediaMarkt;spain;EURO;347.0;100.0;34.0;mon;56324.19
MediaMarkt;germany;EURO;1890.0;52.0;40.0;fri;56532.84
MediaMarkt;germany;EURO;0.0;74.0;5.0;sun;0.0
MediaMarkt;spain;EURO;609.0;164.0;44.0;tue;53951.44
MediaMarkt;switzerland;CHF;1599.0;421.0;34.0;sat;70995.83
MediaMarkt;italy;EURO;269.0;598.0;28.0;mon;50607.55
Saturn;austria;EURO;3089.0;333.0;8.0;sat;71811.3
MediaMarkt;spain;EURO;540.0;164.0;19.0;thu;66197.36
Saturn;italy;EURO;1772.0;582.0;51.0;wed;65589.43
MediaMarkt;italy;EURO;0.0;555.0;38.0;sun;0.0
MediaMarkt;germany;EURO;543.0;70.0;16.0;tue;48249.33
MediaMarkt;spain;EURO;418.0;164.0;20.0;tue;59945.98
Saturn;greece;EURO;2739.0;298.0;17.0;sat;76241.52
MediaMarkt;italy;EURO;277.0;509.0;31.0;mon;61443.26
MediaMarkt;switzerland;CHF;-999999.0;408.0;17.0;mon;48937.41
